client_id,hist_transaction_count,hist_total_amount,hist_avg_amount,hist_preferred_method,curr_transaction_count,curr_total_amount,curr_avg_amount,curr_preferred_method,transaction_frequency_change,avg_amount_change,method_changed
0e65e597,15,814328.52,54288.568,Carte bancaire,21,1088736.4,51844.590476190475,Carte bancaire,6,-2443.9775238095244,False
0e680c43,15,643862.14,42924.14266666667,Virement,12,539803.6,44983.63333333333,Carte bancaire,-3,2059.4906666666648,True
0e6b280f,28,1323147.36,47255.26285714286,Chèque,3,103761.29,34587.096666666665,Virement,-25,-12668.166190476193,True
0e6dd17f,13,748760.57,57596.96692307692,Carte bancaire,3,190831.75999999998,63610.58666666666,Carte bancaire,-10,6013.619743589741,False
0e7ef4b6,19,787662.25,41455.90789473684,Chèque,5,200660.11,40132.022,Carte bancaire,-14,-1323.8858947368426,True
0e89cd8c,18,1001197.5800000001,55622.08777777778,Chèque,12,530636.3,44219.69166666667,Carte bancaire,-6,-11402.396111111106,True
0e98ab9e,7,472714.3,67530.61428571428,Carte bancaire,26,1629375.09,62668.2726923077,Carte bancaire,19,-4862.341593406585,False
0e9b0ec5,10,446031.06,44603.106,Chèque,14,888520.22,63465.729999999996,Carte bancaire,4,18862.623999999996,True
0ea24f31,15,1057315.34,70487.68933333334,Carte bancaire,14,764143.67,54581.690714285716,Carte bancaire,-1,-15905.998619047627,False
0ea6c35b,5,254280.81,50856.162,Chèque,13,734254.05,56481.08076923077,Carte bancaire,8,5624.918769230775,True
0eafb173,22,1175386.33,53426.65136363637,Chèque,2,46966.64,23483.32,Espèces,-20,-29943.331363636367,True
0ec9a5ed,25,1352334.19,54093.3676,Chèque,6,320797.72,53466.28666666666,Carte bancaire,-19,-627.0809333333382,True
0ecf131e,1,82074.56,82074.56,Chèque,7,621080.22,88725.74571428572,Carte bancaire,6,6651.185714285719,True
0ecf3479,2,136529.14,68264.57,Chèque,6,404437.55,67406.25833333333,Virement,4,-858.3116666666756,True
0ecf8e30,11,457849.77,41622.70636363637,Chèque,12,829232.08,69102.67333333332,Carte bancaire,1,27479.966969696958,True
0eeabeca,15,817427.77,54495.18466666667,Chèque,4,259490.14,64872.535,Carte bancaire,-11,10377.350333333336,True
0eeccfe4,34,1548818.42,45553.482941176466,Chèque,4,285650.38,71412.595,Agence,-30,25859.112058823535,True
0ef47c32,22,1010373.22,45926.05545454545,Chèque,14,711317.6,50808.4,Carte bancaire,-8,4882.344545454551,True
0efa78e9,13,657569.32,50582.25538461538,Carte bancaire,12,727223.0900000001,60601.92416666667,Carte bancaire,-1,10019.668782051289,False
0f01a7aa,7,334974.49,47853.49857142857,Chèque,21,1367586.8,65123.18095238096,Carte bancaire,14,17269.682380952385,True
0f07a6f8,20,1064940.12,53247.00600000001,Chèque,12,923435.92,76952.99333333333,Carte bancaire,-8,23705.987333333323,True
0f0cde3b,23,1078097.97,46873.824782608695,Carte bancaire,27,1397911.85,51774.51296296297,Carte bancaire,4,4900.688180354271,False
0f0f13ff,16,693931.27,43370.704375,Chèque,10,633043.49,63304.349,Carte bancaire,-6,19933.644625,True
0f11205b,15,724126.42,48275.09466666667,Chèque,23,1651114.68,71787.59478260869,Carte bancaire,8,23512.50011594202,True
0f1abb1a,25,1045684.36,41827.3744,Chèque,30,1490556.54,49685.218,Carte bancaire,5,7857.8436,True
0f1fa545,11,649625.5,59056.86363636364,Chèque,4,151003.23,37750.8075,Agence,-7,-21306.056136363637,True
0f275c1f,29,1346346.18,46425.730344827585,Chèque,5,341053.05,68210.61,Carte bancaire,-24,21784.879655172415,True
0f2c6117,8,328957.0,41119.625,Chèque,6,433034.62,72172.43666666666,Espèces,-2,31052.81166666666,True
0f2eab15,6,175774.75,29295.791666666668,Carte bancaire,5,229119.45,45823.89,Carte bancaire,-1,16528.09833333333,False
0f3713fc,19,791620.42,41664.23263157895,Chèque,16,1168329.58,73020.59875,Carte bancaire,-3,31356.366118421058,True
0f6beaca,23,1092827.26,47514.22869565217,Chèque,5,322855.02,64571.004,Carte bancaire,-18,17056.77530434783,True
0f785bcf,10,578090.64,57809.064,Carte bancaire,6,320356.68,53392.78,Carte bancaire,-4,-4416.284,False
0f78fe3a,16,1102062.17,68878.885625,Chèque,7,368539.98,52648.56857142857,Carte bancaire,-9,-16230.317053571423,True
0f896a5c,23,1091664.91,47463.69173913043,Chèque,4,261206.91999999998,65301.729999999996,Virement,-19,17838.038260869565,True
0fa7df33,10,482007.37,48200.737,Carte bancaire,6,447606.41000000003,74601.06833333334,Virement,-4,26400.331333333343,True
0fb39e06,5,340545.64,68109.128,Carte bancaire,17,1080272.87,63545.462941176476,Carte bancaire,12,-4563.665058823521,False
0fb8caa4,11,683792.66,62162.96909090909,Carte bancaire,18,1299891.11,72216.17277777779,Virement,7,10053.203686868692,True
0fb92551,34,1543888.22,45408.477058823526,Chèque,14,997926.0800000001,71280.43428571429,Carte bancaire,-20,25871.957226890765,True
0fd8f500,11,625277.92,56843.44727272727,Carte bancaire,25,1552127.27,62085.0908,Carte bancaire,14,5241.643527272725,False
0ff7d78b,11,464260.65,42205.51363636364,Chèque,11,966763.73,87887.61181818182,Carte bancaire,0,45682.098181818175,True
101bf960,8,307228.32,38403.54,Chèque,13,575337.38,44256.72153846154,Carte bancaire,5,5853.18153846154,True
1026033b,12,597019.4,49751.61666666667,Chèque,4,238520.02,59630.005,Agence,-8,9878.388333333329,True
10352507,6,281589.76,46931.62666666667,Chèque,7,239475.18,34210.74,Carte bancaire,1,-12720.886666666673,True
105a4b2f,15,648455.29,43230.352666666666,Chèque,2,134525.11000000002,67262.55500000001,Carte bancaire,-13,24032.20233333334,True
1076c58d,2,79895.37,39947.685,Agence,28,1374079.7,49074.275,Carte bancaire,26,9126.590000000004,True
1078dd74,25,1317639.37,52705.5748,Chèque,28,1531317.1,54689.89642857143,Carte bancaire,3,1984.3216285714298,True
108bbe9d,1,70921.73,70921.73,Carte bancaire,14,935271.92,66805.13714285714,Carte bancaire,13,-4116.592857142852,False
108e6c11,4,152274.92,38068.73,Virement,2,191864.99,95932.495,Espèces,-2,57863.76499999999,True
1096c4b1,40,1974605.1199999999,49365.128,Chèque,26,1363111.18,52427.35307692307,Carte bancaire,-14,3062.225076923074,True
109e5362,7,309031.38,44147.340000000004,Chèque,25,1789784.56,71591.3824,Carte bancaire,18,27444.0424,True
10a3df22,12,578537.48,48211.456666666665,Carte bancaire,17,1014770.25,59692.367647058825,Carte bancaire,5,11480.91098039216,False
10ad1a2e,10,363698.58,36369.858,Chèque,15,745523.61,49701.574,Carte bancaire,5,13331.716,True
10bfcc83,25,1190742.13,47629.68519999999,Chèque,26,1547479.08,59518.42615384616,Carte bancaire,1,11888.740953846165,True
10e996dd,17,915790.07,53870.004117647055,Chèque,27,1455244.3399999999,53897.93851851852,Carte bancaire,10,27.93440087146155,True
110f2de8,12,525790.14,43815.845,Chèque,5,303968.64,60793.728,Carte bancaire,-7,16977.883,True
11249ef1,30,1658817.07,55293.90233333334,Carte bancaire,17,807825.13,47519.12529411765,Virement,-13,-7774.777039215689,True
11261754,30,1523608.84,50786.96133333333,Chèque,15,579123.28,38608.21866666667,Espèces,-15,-12178.742666666665,True
1159859,22,1025929.52,46633.16,Chèque,8,251863.9,31482.9875,Virement,-14,-15150.172500000004,True
115b04ba,15,643293.18,42886.21200000001,Chèque,19,948292.11,49910.111052631575,Carte bancaire,4,7023.899052631568,True
11678919,22,1202636.15,54665.27954545454,Chèque,18,1214484.57,67471.365,Carte bancaire,-4,12806.085454545464,True
116abbc1,48,2473290.16,51526.878333333334,Carte bancaire,8,413287.1,51660.8875,Carte bancaire,-40,134.00916666666308,False
116df9c0,11,722429.68,65675.42545454546,Chèque,4,316340.97,79085.2425,Virement,-7,13409.817045454532,True
1176eed4,5,261135.87,52227.174,Chèque,14,931994.14,66571.01,Carte bancaire,9,14343.835999999996,True
118203000,19,903450.9,47550.04736842105,Chèque,10,496140.88,49614.088,Carte bancaire,-9,2064.0406315789514,True
118ac015,18,1076517.54,59806.53,Espèces,30,1874075.74,62469.191333333336,Carte bancaire,12,2662.661333333337,True
1191bca6,6,372961.14999999997,62160.19166666666,Carte bancaire,13,834287.7,64175.976923076916,Carte bancaire,7,2015.7852564102577,False
11932713,26,1169727.78,44989.53,Chèque,50,3050860.0,61017.2,Carte bancaire,24,16027.669999999998,True
11b1768b,14,607286.32,43377.59428571428,Chèque,7,543073.47,77581.92428571428,Carte bancaire,-7,34204.33,True
11b7658a,12,649709.26,54142.43833333333,Chèque,19,1355782.34,71356.9652631579,Carte bancaire,7,17214.526929824562,True
11cf89a8,12,530753.77,44229.480833333335,Carte bancaire,17,1071744.75,63043.80882352941,Carte bancaire,5,18814.327990196078,False
11d0c911,38,2323736.4,61150.95789473684,Carte bancaire,22,1154407.3800000001,52473.062727272736,Carte bancaire,-16,-8677.895167464107,False
1200e342,15,624650.96,41643.397333333334,Chèque,15,907132.3,60475.48666666667,Carte bancaire,0,18832.089333333337,True
121f32f8,21,1055703.33,50271.58714285715,Chèque,5,298138.73,59627.746,Carte bancaire,-16,9356.158857142851,True
122833,18,940580.56,52254.47555555556,Carte bancaire,60,3811250.18,63520.83633333333,Carte bancaire,42,11266.360777777772,False
1243c2c1,15,681490.69,45432.712666666666,Chèque,20,1257343.49,62867.1745,Carte bancaire,5,17434.461833333335,True
1250479a,15,773081.85,51538.79,Chèque,30,2171169.42,72372.314,Carte bancaire,15,20833.523999999998,True
125255c6,30,1227748.59,40924.953,Chèque,18,1242045.34,69002.5188888889,Virement,-12,28077.565888888894,True
126b1e84,5,243105.19,48621.038,Chèque,8,387534.52,48441.815,Carte bancaire,3,-179.22299999999814,True
127ec945,24,1007103.08,41962.628333333334,Chèque,20,1302657.34,65132.867000000006,Carte bancaire,-4,23170.23866666667,True
1295b3d1,3,138599.72,46199.90666666667,Espèces,30,1657494.18,55249.806,Carte bancaire,27,9049.899333333327,True
12a5a087,15,795241.36,53016.09066666666,Virement,6,385362.29000000004,64227.04833333334,Carte bancaire,-9,11210.957666666676,True
12ba8df1,22,1477247.9,67147.63181818182,Chèque,60,3546141.1599999997,59102.35266666666,Carte bancaire,38,-8045.279151515162,True
12c8651e,32,1130403.3599999999,35325.104999999996,Carte bancaire,52,3060512.7,58856.01346153847,Carte bancaire,20,23530.90846153847,False
12e48786,9,395309.06,43923.22888888889,Chèque,2,130221.73999999999,65110.869999999995,Chèque,-7,21187.64111111111,False
12e67e6c,7,364796.08999999997,52113.72714285714,Carte bancaire,25,1320569.03,52822.7612,Carte bancaire,18,709.0340571428605,False
12e74316,7,428653.68,61236.24,Carte bancaire,25,1281958.0,51278.32,Carte bancaire,18,-9957.919999999998,False
12e8ac2a,10,450478.99,45047.899,Carte bancaire,6,388970.59,64828.43166666667,Agence,-4,19780.532666666673,True
13266090,32,1504015.44,47000.4825,Chèque,20,1301561.96,65078.098,Virement,-12,18077.6155,True
133aa65f,30,1782888.46,59429.615333333335,Chèque,12,632190.34,52682.52833333333,Carte bancaire,-18,-6747.087000000007,True
133ff651,11,399266.74,36296.976363636364,Carte bancaire,7,416509.35,59501.33571428571,Carte bancaire,-4,23204.35935064935,False
1351f86b,7,187481.62,26783.088571428572,Carte bancaire,27,1610821.77,59660.06555555556,Carte bancaire,20,32876.97698412699,False
135e43c9,20,952454.9299999999,47622.746499999994,Chèque,6,424315.63,70719.27166666667,Carte bancaire,-14,23096.525166666674,True
1362713d,28,1294394.57,46228.3775,Chèque,6,408683.77,68113.96166666667,QR Code / TuniPay,-22,21885.584166666667,True
136cb193,30,1042981.95,34766.064999999995,Chèque,22,1204632.81,54756.03681818182,Carte bancaire,-8,19989.971818181824,True
13785e2b,23,1124050.73,48871.77086956522,Carte bancaire,7,357361.08,51051.58285714286,Carte bancaire,-16,2179.8119875776392,False
13859b94,9,360789.58999999997,40087.73222222222,Carte bancaire,11,531766.5599999999,48342.41454545454,Carte bancaire,2,8254.682323232322,False
13869400,15,622897.94,41526.52933333333,Chèque,9,438401.32,48711.25777777778,Carte bancaire,-6,7184.728444444445,True
1399e94a,13,831774.85,63982.68076923077,Chèque,9,499940.60000000003,55548.955555555556,Carte bancaire,-4,-8433.725213675214,True
139be2fc,10,389475.04,38947.504,Chèque,11,715768.91,65069.90090909091,Carte bancaire,1,26122.39690909091,True
13b2c8b6,26,1379469.25,53056.50961538462,Chèque,27,1936981.6300000001,71740.06037037038,Carte bancaire,1,18683.550754985765,True
13d4b0ac,11,457644.17,41604.01545454545,Carte bancaire,11,716272.13,65115.648181818186,Carte bancaire,0,23511.632727272736,False
13da81af,17,733982.08,43175.416470588236,Chèque,12,719408.36,59950.69666666666,Carte bancaire,-5,16775.280196078427,True
1410f9ab,20,1002700.57,50135.0285,Chèque,5,361691.31,72338.262,Carte bancaire,-15,22203.233500000002,True
14132c72,25,1014852.71,40594.1084,Chèque,13,893026.45,68694.3423076923,Carte bancaire,-12,28100.23390769231,True
141a8a79,29,1521832.28,52476.9751724138,Chèque,11,696557.48,63323.40727272727,Carte bancaire,-18,10846.432100313476,True
143c06e4,16,868500.36,54281.2725,Chèque,1,55095.36,55095.36,Carte bancaire,-15,814.0875000000015,True
143cf659,9,446390.15,49598.90555555556,Chèque,23,1299195.91,56486.77869565217,Carte bancaire,14,6887.873140096606,True
14400df6,8,338329.75,42291.21875,Carte bancaire,14,944718.47,67479.8907142857,Virement,6,25188.671964285706,True
1440d520,27,1558010.46,57704.09111111111,Chèque,15,798754.52,53250.30133333334,Carte bancaire,-12,-4453.789777777776,True
1486110c,26,1526219.6,58700.75384615385,Chèque,34,2352717.42,69197.57117647059,Carte bancaire,8,10496.817330316742,True
148c63ef,42,2799148.38,66646.39,Carte bancaire,84,4922329.32,58599.158571428576,Virement,42,-8047.231428571424,True
149569c9,4,65210.259999999995,16302.564999999999,Virement,6,195426.18,32571.03,Virement,2,16268.465,False
14972c28,14,904388.54,64599.18142857143,Chèque,26,1609395.82,61899.839230769234,Carte bancaire,12,-2699.3421978021943,True
149aa789,22,1331343.5,60515.61363636364,Virement,8,715826.02,89478.2525,Virement,-14,28962.638863636363,False
14b1c314,15,424940.86,28329.390666666666,Carte bancaire,7,396454.51999999996,56636.35999999999,Carte bancaire,-8,28306.969333333327,False
14b83565,15,761706.26,50780.41733333333,Chèque,7,379451.98,54207.42571428571,Carte bancaire,-8,3427.0083809523785,True
14beb88b,5,278469.81,55693.962,Carte bancaire,15,985682.6799999999,65712.17866666666,Carte bancaire,10,10018.21666666666,False
14d8d517,15,693781.8,46252.12,Virement,27,1637598.28,60651.78814814815,Carte bancaire,12,14399.66814814815,True
14e9dc0c,6,314082.42,52347.07,Chèque,11,638298.32,58027.119999999995,Carte bancaire,5,5680.049999999996,True
14f44714,16,630152.64,39384.54,Carte bancaire,7,563231.4299999999,80461.63285714285,Virement,-9,41077.092857142845,True
14f5163f,27,1253734.25,46434.601851851854,Carte bancaire,8,559301.97,69912.74625,Carte bancaire,-19,23478.144398148142,False
15022319,15,623978.27,41598.55133333334,Chèque,3,84699.56999999999,28233.19,Carte bancaire,-12,-13365.361333333338,True
15035b21,26,1650357.3,63475.28076923077,Chèque,15,959902.0700000001,63993.471333333335,Carte bancaire,-11,518.190564102566,True
150ab9b9,14,647403.69,46243.12071428571,Carte bancaire,29,1735179.78,59833.785517241384,Carte bancaire,15,13590.664802955675,False
1518ef11,23,854915.36,37170.23304347826,Chèque,15,895280.98,59685.39866666667,Carte bancaire,-8,22515.165623188404,True
151f6fda,56,3066838.54,54764.97392857143,Chèque,18,1189105.38,66061.40999999999,Virement,-38,11296.436071428558,True
1524320a,26,1265097.25,48657.58653846154,Chèque,20,1400542.7,70027.135,Carte bancaire,-6,21369.548461538456,True
1529123c,24,1415415.86,58975.660833333335,Carte bancaire,7,479694.24,68527.74857142857,Carte bancaire,-17,9552.087738095237,False
1530db05,15,620178.47,41345.23133333333,Chèque,14,960516.67,68608.33357142858,Carte bancaire,-1,27263.10223809525,True
1541ba0e,10,440261.14,44026.114,Chèque,11,704702.96,64063.90545454545,Espèces,1,20037.791454545448,True
15653c4b,27,1477610.24,54726.305185185185,Carte bancaire,4,268874.06,67218.515,Espèces,-23,12492.209814814814,True
156e7a89,5,280298.65,56059.73,Chèque,10,819590.04,81959.004,Carte bancaire,5,25899.273999999998,True
159bcf9f,22,1102315.63,50105.255909090905,Chèque,12,714604.58,59550.38166666666,Virement,-10,9445.125757575755,True
159eb3f9,15,635396.66,42359.77733333334,Carte bancaire,10,579842.33,57984.23299999999,Carte bancaire,-5,15624.455666666654,False
15aed75f,25,1454047.4,58161.89599999999,Chèque,8,496574.76,62071.845,Carte bancaire,-17,3909.949000000008,True
15b294d2,21,654034.77,31144.512857142858,Carte bancaire,57,3193996.89,56035.03315789474,Carte bancaire,36,24890.52030075188,False
15ba4aa2,54,2604691.9,48235.03518518518,Carte bancaire,10,795582.98,79558.298,Carte bancaire,-44,31323.262814814814,False
15bea924,12,607246.06,50603.83833333334,Chèque,13,626002.12,48154.00923076923,Carte bancaire,1,-2449.8291025641083,True
15c19eb8,3,168125.49,56041.829999999994,Agence,12,791592.48,65966.04,Carte bancaire,9,9924.21,True
15c3c35c,7,433644.52,61949.217142857146,Carte bancaire,5,301760.43,60352.085999999996,Carte bancaire,-2,-1597.1311428571498,False
15c9f9fb,20,1123796.78,56189.839,Carte bancaire,28,2200698.42,78596.37214285714,Carte bancaire,8,22406.533142857144,False
15d2cc8e,9,397550.31,44172.25666666667,Chèque,10,591597.75,59159.775,Carte bancaire,1,14987.518333333333,True
15f518a2,13,569330.41,43794.64692307693,Carte bancaire,6,252684.83,42114.13833333333,Carte bancaire,-7,-1680.5085897436002,False
16081710,12,669157.22,55763.10166666666,Carte bancaire,38,2138527.26,56277.03315789473,Carte bancaire,26,513.9314912280679,False
1617e7b0,26,1207226.62,46431.79307692308,Chèque,14,966835.46,69059.67571428571,Carte bancaire,-12,22627.88263736263,True
16208c9e,28,1317023.29,47036.54607142857,Chèque,26,1941605.46,74677.13307692307,Virement,-2,27640.587005494497,True
16486000000000000713017164813135979906967646965085168118770389135392768,7,374442.43,53491.775714285715,Carte bancaire,7,468469.13,66924.16142857143,Carte bancaire,0,13432.385714285716,False
166abec7,8,258336.15,32292.01875,Carte bancaire,22,1342066.14,61003.006363636356,Carte bancaire,14,28710.987613636356,False
16710104,16,785988.19,49124.261875,Chèque,18,1069374.67,59409.703888888886,Carte bancaire,2,10285.442013888889,True
16737a99,21,1089877.43,51898.92523809524,Carte bancaire,30,2110369.8,70345.65999999999,Carte bancaire,9,18446.73476190475,False
167d5629,23,1008785.81,43860.25260869566,Carte bancaire,5,173528.29,34705.658,Carte bancaire,-18,-9154.594608695654,False
1688eae2,2,151326.93,75663.465,Chèque,5,226556.53999999998,45311.308,Carte bancaire,3,-30352.157,True
1689904c,22,1116192.38,50736.017272727266,Chèque,22,1636207.92,74373.08727272727,Carte bancaire,0,23637.07,True
168db4b8,6,367454.15,61242.35833333334,Chèque,1,12231.11,12231.11,Carte bancaire,-5,-49011.24833333334,True
168e6d50,7,434959.17,62137.02428571428,Carte bancaire,20,1163988.4,58199.42,Carte bancaire,13,-3937.604285714282,False
