client_id,Nbr_Transactions_2025,Montant_Total_2025,Montant_Moyen_2025,Montant_Max_2025,NCP,CPT_AGENCE_CODE,CLIENT_MARCHE,utilise_mobile_banking_2025,CSP_2025,Segment_NMR_2025,CLIENT_SPEC_LIB_2025,CLT_SECTEUR_ACTIVITE_LIB_2025,Nbr_Cheques_2025,Montant_Cheques_2025,Plafond_Chequier_2025,Ratio_Cheques_Paiements_2025,NBRE_TRANSACTIONS_2024,MONTANT_TOTAL_2024,MONTANT_MOYEN_2024,MONTANT_MAX_2024,NCP_client,AGENCE_COMPTE,MARCHE,utilise_mobile_banking_2024,CSP_2024,Segment_NMR_2024,CLIENT_SPEC_LIB_2024,CLT_SECTEUR_ACTIVITE_LIB_2024,NBRE_CHQ_COMPENSES_2024,MONTANT_CHQ_COMPENSES_2024,MONTANT_MAX_CHQ_2024,NBRE_PREAVIS,NBRE_CNP,NBRE_CNP_INCIDENT,AUTORISATION,NBRE_CHEQUIERS_OCTROYES_2024,NBRE_CHEQUES_OCTROYES_2024,NBRE_CHEQUES_EN_CIRCULATION,Ecart_Nbr_Cheques_2024_2025,Ecart_Montant_Max_2024_2025,A_Demande_Derogation,Derogation_Acceptee,Derogation_Refusee
0bbd7e38,7,386207.23,55172.46142857143,100680.8,0d1d4485aa,175.0,TPE,False,TPE,NON SEGMENTE,,COMM ET RÉPAR AUTOS MOTOCYCL,0.0,0.0,0.0,0.0,9,460007.98,51111.997777777775,97425.35,0d1d4485aa,175.0,GEI,False,TPE,NON SEGMENTE,,COMM ET RÉPAR AUTOS MOTOCYCL,2.0,136668.79,97425.35,2,1,0,40841.56046249892,1,25,23.0,-2.0,3255.449999999997,1,1,0
0bd215be,36,2096173.9,58227.052777777775,109364.69,8f823e2eac,129.0,Particuliers,True,TPE,S3 Essentiel,,ACTIV SPÉC SCIENT ET TECHNIQUE,2.0,121144.56,60572.28,0.05555555555555555,36,1389342.68,38592.852222222224,99160.94,8f823e2eac,129.0,Particuliers,True,TPE,S3 Essentiel,,ACTIV SPÉC SCIENT ET TECHNIQUE,14.0,646798.8,99160.94,0,0,0,15446.580257010262,1,25,11.0,-12.0,10203.75,1,1,0
0c813154,57,3757751.91,65925.47210526316,114981.43,1402089e3a,179.0,PRO,False,TRE SALARIE,CLIENT INACTIF,DIGITAL TSF,AUTRES ACTIVITÉS DE SERVICES,0.0,0.0,0.0,0.0,69,3479311.11,50424.79869565217,98045.45,c8751f7bb1,179.0,PRO,True,TRE SALARIE,CLIENT INACTIF,DIGITAL TSF,AUTRES ACTIVITÉS DE SERVICES,15.0,813431.82,90314.39,0,0,0,9482.431690125954,1,25,10.0,-15.0,24667.039999999994,1,0,1
0c883047,12,707134.5599999999,58927.88,107966.48,fb12f79036,61.0,TPE,False,RETRAITE,S4 Avenir,,AUTRES ACTIVITÉS DE SERVICES,0.0,0.0,0.0,0.0,7,247195.14,35313.59142857143,69892.57,fb12f79036,61.0,Particuliers,False,RETRAITE,S4 Avenir,,AUTRES ACTIVITÉS DE SERVICES,3.0,79169.47,69892.57,1,0,0,6706.915676217584,1,25,22.0,-3.0,38073.90999999999,1,1,0
0cd4c05a,26,1338626.55,51485.63653846154,119116.76,0ef78afee1,123.0,PME,False,RENTIER,NON SEGMENTE,,AUTRES ACTIVITÉS DE SERVICES,1.0,18181.66,18181.66,0.038461538461538464,19,995374.93,52388.15421052632,98704.91,0ef78afee1,123.0,PME,False,RENTIER,NON SEGMENTE,,AUTRES ACTIVITÉS DE SERVICES,11.0,617107.84,95258.46,1,0,0,42327.71087639395,1,25,14.0,-10.0,23858.29999999999,1,1,0
0cdff4b8,29,1734060.38,59795.18551724138,117526.74,7f4dc4d2cb,110.0,PME,True,RENTIER,CLIENT INACTIF,,TRANSPORTS ET ENTREPOSAGE,2.0,137932.56,85917.26,0.06896551724137931,27,1185800.06,43918.52074074074,90360.94,7f4dc4d2cb,110.0,GEI,False,RENTIER,CLIENT INACTIF,,TRANSPORTS ET ENTREPOSAGE,8.0,388253.6,71878.58,1,1,0,10119.169489173673,1,25,17.0,-6.0,45648.16,1,1,0
0cf8c445,30,1841680.92,61389.363999999994,116964.51,cb447e2f0b,17.0,GEI,True,TRE SALARIE,NON SEGMENTE,,TRANSPORTS ET ENTREPOSAGE,2.0,71713.08,35856.54,0.06666666666666667,40,2112552.74,52813.81850000001,99506.58,9536396a5a,17.0,TRE,False,TRE SALARIE,NON SEGMENTE,,TRANSPORTS ET ENTREPOSAGE,14.0,805302.28,99506.58,2,0,0,33358.08973784325,1,25,11.0,-12.0,17457.929999999993,1,1,0
0d29ffe6,6,517529.91000000003,86254.985,119770.76,d890574124,57.0,GEI,False,RETRAITE,S4 Avenir,,INDUSTRIES EXTRACTIVES,0.0,0.0,0.0,0.0,11,415035.04,37730.45818181818,80739.34,d890574124,57.0,PRO,False,RETRAITE,S4 Avenir,,INDUSTRIES EXTRACTIVES,4.0,103088.61,43666.81,1,0,0,24757.074793954514,1,25,21.0,-4.0,76103.95,1,0,1
0d6ba9be,2,98529.66,49264.83,92877.16,30f9dfacae,18.0,PME,True,SALARIE HAUT CADRE,S2 Premium,,INDUSTRIE MANUFACTURIÈRE,0.0,0.0,0.0,0.0,19,794583.41,41820.17947368421,96089.31,30f9dfacae,18.0,PRO,False,SALARIE HAUT CADRE,S2 Premium,,INDUSTRIE MANUFACTURIÈRE,6.0,214505.53,71761.83,0,1,0,20443.320897898386,1,25,19.0,-6.0,21115.33,1,1,0
0d987b3e,14,999421.26,71387.23285714285,103024.4,db9797c5d2,144.0,GEI,False,SALARIE HAUT CADRE,S1 Excellence,,COMM ET RÉPAR AUTOS MOTOCYCL,0.0,0.0,0.0,0.0,19,1023238.94,53854.681052631575,97301.59,db9797c5d2,144.0,TRE,True,SALARIE HAUT CADRE,S1 Excellence,,COMM ET RÉPAR AUTOS MOTOCYCL,7.0,398544.88,97301.59,1,0,0,19028.760995617376,1,25,18.0,-7.0,5722.809999999998,1,1,0
0dca423d,6,369520.66,61586.776666666665,111308.82,260fd86dfe,144.0,PME,False,TPE,S3 Essentiel,,INFORMATION ET COMMUNICATION,1.0,7722.78,7722.78,0.16666666666666666,23,1201900.33,52256.53608695653,97377.91,260fd86dfe,144.0,PRO,False,TPE,S3 Essentiel,,INFORMATION ET COMMUNICATION,9.0,498132.28,95911.55,0,1,0,26428.888928336102,1,25,16.0,-8.0,15397.270000000004,1,1,0
0e0acaaa,7,663233.89,94747.69857142857,118994.69,18e66d2a02,10.0,PME,False,GEI,,,AUTRES ACTIVITÉS DE SERVICES,0.0,0.0,0.0,0.0,28,1758788.76,62813.88428571429,96140.0,18e66d2a02,10.0,TRE,True,GEI,,,AUTRES ACTIVITÉS DE SERVICES,9.0,556050.33,86284.68,0,0,0,6678.1828633617315,1,25,16.0,-9.0,32710.01000000001,1,0,1
0e0b71c0,6,471791.8,78631.96666666666,118884.81,135f5d1d14,32.0,GEI,True,SALARIE AGENT D EXECUTION,S3 Essentiel,,INDUSTRIE MANUFACTURIÈRE,1.0,37721.64,37721.64,0.16666666666666666,4,89906.37,22476.5925,34817.76,135f5d1d14,32.0,TPE,True,SALARIE AGENT D EXECUTION,S3 Essentiel,,INDUSTRIE MANUFACTURIÈRE,1.0,7364.53,7364.53,0,1,0,13933.328984552174,1,25,24.0,0.0,111520.28,1,1,0
0e65e597,21,1088736.4,51844.590476190475,119914.01,0baebb7df6,45.0,PRO,False,SALARIE CADRE MOYEN,S3 Essentiel,,ADMINISTRATION PUBLIQUE,0.0,0.0,0.0,0.0,15,814328.52,54288.568,88632.54,0baebb7df6,45.0,TPE,True,SALARIE CADRE MOYEN,S3 Essentiel,,ADMINISTRATION PUBLIQUE,4.0,197583.64,77475.22,1,0,1,40667.46360062844,1,25,21.0,-4.0,42438.78999999999,1,1,0
0e680c43,12,539803.6,44983.63333333333,84647.42,1e855b3446,179.0,TRE,False,RENTIER,CLIENT INACTIF,BANQUE DIGITALE,AUTRES ACTIVITÉS DE SERVICES,1.0,84647.42,84647.42,0.08333333333333333,15,643862.14,42924.14266666667,92813.19,1e855b3446,179.0,TPE,True,RENTIER,CLIENT INACTIF,BANQUE DIGITALE,AUTRES ACTIVITÉS DE SERVICES,5.0,217946.18,89573.51,0,0,1,1854.4693903579102,1,25,20.0,-4.0,-4926.0899999999965,1,1,0
0e9b0ec5,14,888520.22,63465.729999999996,114208.81,4af0302988,80.0,GEI,True,SALARIE CADRE MOYEN,NON SEGMENTE,,AUTRES ACTIVITÉS DE SERVICES,0.0,0.0,0.0,0.0,10,446031.06,44603.106,96138.36,8a622dcf8b,80.0,TPE,False,SALARIE CADRE MOYEN,NON SEGMENTE,,AUTRES ACTIVITÉS DE SERVICES,4.0,223955.41999999998,96138.36,0,0,0,48501.41470153486,1,25,21.0,-4.0,18070.449999999997,1,0,1
0ea24f31,14,764143.67,54581.690714285716,116179.63,37a77ec6d2,142.0,PME,True,TPE,S3 Essentiel,,COMM ET RÉPAR AUTOS MOTOCYCL,1.0,64682.36,64682.36,0.07142857142857142,15,1057315.34,70487.68933333334,98738.26,37a77ec6d2,142.0,GEI,False,TPE,S3 Essentiel,,COMM ET RÉPAR AUTOS MOTOCYCL,5.0,359283.12,92178.6,0,0,0,16507.71215632238,1,25,20.0,-4.0,24001.03,1,1,0
0ecf131e,7,621080.22,88725.74571428572,119994.41,efd5975dcc,116.0,TRE,False,SALARIE HAUT CADRE,S2 Premium,,SANTÉ HUMAINE ET ACTION SOCIAL,0.0,0.0,0.0,0.0,1,82074.56,82074.56,82074.56,efd5975dcc,116.0,PRO,False,SALARIE HAUT CADRE,S2 Premium,,SANTÉ HUMAINE ET ACTION SOCIAL,1.0,82074.56,82074.56,0,0,0,26053.21219815389,1,25,24.0,-1.0,37919.850000000006,1,1,0
0ecf8e30,12,829232.08,69102.67333333332,117612.79,422ba4d66e,25.0,Particuliers,True,RENTIER,S4 Avenir,,INDUSTRIE MANUFACTURIÈRE,1.0,69793.56,69793.56,0.08333333333333333,11,457849.77,41622.70636363637,79227.86,422ba4d66e,25.0,GEI,False,RENTIER,S4 Avenir,,INDUSTRIE MANUFACTURIÈRE,6.0,263917.83999999997,76385.39,0,0,0,31106.15812462585,1,25,19.0,-5.0,41227.399999999994,1,1,0
0ef47c32,14,711317.6,50808.4,103950.75,756c36f902,50.0,TPE,True,SALARIE CADRE MOYEN,S4 Avenir,,ENSEIGNEMENT,0.0,0.0,0.0,0.0,22,1010373.22,45926.05545454545,96385.77,756c36f902,50.0,TPE,False,SALARIE CADRE MOYEN,S4 Avenir,,ENSEIGNEMENT,9.0,370685.97,96385.77,0,0,0,37700.565143026215,1,25,16.0,-9.0,7564.979999999996,1,1,0
0efa78e9,12,727223.0900000001,60601.92416666667,106889.49,214b4187d2,13.0,PME,False,SALARIE HAUT CADRE,S1 Excellence,,ADMINISTRATION PUBLIQUE,1.0,9642.17,9642.17,0.08333333333333333,13,657569.32,50582.25538461538,95833.58,214b4187d2,13.0,PME,False,SALARIE HAUT CADRE,S1 Excellence,,ADMINISTRATION PUBLIQUE,3.0,181389.52,90855.94,0,0,0,34473.387370334516,1,25,22.0,-2.0,16033.550000000003,1,0,1
0f01a7aa,21,1367586.8,65123.18095238096,108272.6,ef62340b13,134.0,Particuliers,True,SALARIE HAUT CADRE,S2 Premium,,INDUSTRIE MANUFACTURIÈRE,2.0,117220.95,93401.94,0.09523809523809523,7,334974.49,47853.49857142857,93706.62,ef62340b13,134.0,TPE,False,SALARIE HAUT CADRE,S2 Premium,,INDUSTRIE MANUFACTURIÈRE,4.0,229800.11,93706.62,0,0,0,6513.780861968288,1,25,21.0,-2.0,14565.98000000001,1,1,0
0f11205b,23,1651114.68,71787.59478260869,116715.27,2384111c19,50.0,Particuliers,False,SALARIE HAUT CADRE,S2 Premium,,ENSEIGNEMENT,0.0,0.0,0.0,0.0,15,724126.42,48275.09466666667,98597.89,2384111c19,50.0,TPE,True,SALARIE HAUT CADRE,S2 Premium,,ENSEIGNEMENT,6.0,278779.64,95944.66,0,0,0,38681.62179347279,1,25,19.0,-6.0,20770.61,1,0,1
0f1abb1a,30,1490556.54,49685.218,116023.31,b4a17d8422,110.0,PRO,True,SALARIE CADRE MOYEN,S5 Univers,,SANTÉ HUMAINE ET ACTION SOCIAL,4.0,167564.09,69926.41,0.13333333333333333,25,1045684.36,41827.3744,98607.26,b4a17d8422,110.0,TRE,False,SALARIE CADRE MOYEN,S5 Univers,,SANTÉ HUMAINE ET ACTION SOCIAL,11.0,414252.75,81602.29,0,0,1,29665.688530959313,1,25,14.0,-7.0,34421.020000000004,1,1,0
0f1fa545,4,151003.23,37750.8075,64685.83,f54f3bd0c4,35.0,GEI,False,SALARIE HAUT CADRE,S5 Univers,,ACTIV FINANCIÈRES ET ASSURANCE,0.0,0.0,0.0,0.0,11,649625.5,59056.86363636364,98124.91,f54f3bd0c4,35.0,TPE,False,SALARIE HAUT CADRE,S5 Univers,,ACTIV FINANCIÈRES ET ASSURANCE,5.0,220054.66,98124.91,0,0,0,24637.67966703893,1,25,20.0,-5.0,-33439.08,1,1,0
0f2c6117,6,433034.62,72172.43666666666,103895.79,6485682028,13.0,TPE,False,TRE SANS PROFFESION,S4 Avenir,,AUTRES ACTIVITÉS DE SERVICES,0.0,0.0,0.0,0.0,8,328957.0,41119.625,78146.65,152552a443,13.0,PRO,False,TRE SANS PROFFESION,S4 Avenir,,AUTRES ACTIVITÉS DE SERVICES,6.0,254311.97999999998,78146.65,0,0,0,197.48754843876281,1,25,19.0,-6.0,25749.14,1,1,0
0fb8caa4,18,1299891.11,72216.17277777779,119988.15,581695e931,176.0,TRE,True,RETRAITE,S3 Essentiel,,ADMINISTRATION PUBLIQUE,3.0,193556.52,119988.15,0.16666666666666666,11,683792.66,62162.96909090909,92471.81,581695e931,176.0,TPE,True,RETRAITE,S3 Essentiel,,ADMINISTRATION PUBLIQUE,1.0,76096.34,76096.34,1,0,0,24861.66596902652,1,25,24.0,2.0,43891.81,1,1,0
0fd8f500,25,1552127.27,62085.0908,113114.14,ba4c2ad40c,178.0,Particuliers,True,TRE SALARIE,NON SEGMENTE,,ACTIVITÉS IMMOBILIÈRES,3.0,159468.09,112602.37,0.12,11,625277.92,56843.44727272727,97450.59,ba4c2ad40c,178.0,GEI,True,TRE SALARIE,NON SEGMENTE,,ACTIVITÉS IMMOBILIÈRES,3.0,246352.78999999998,97450.59,1,0,0,40665.22437262502,1,25,22.0,0.0,15663.550000000003,1,1,0
105a4b2f,2,134525.11000000002,67262.55500000001,86548.6,9a0c43f734,139.0,TPE,True,SALARIE AGENT D EXECUTION,CLIENT INACTIF,BANQUE DIGITALE,ADMINISTRATION PUBLIQUE,0.0,0.0,0.0,0.0,15,648455.29,43230.352666666666,96489.62,9a0c43f734,139.0,TRE,False,SALARIE AGENT D EXECUTION,CLIENT INACTIF,BANQUE DIGITALE,ADMINISTRATION PUBLIQUE,4.0,206516.39,96489.62,0,0,0,39587.996470128805,1,25,21.0,-4.0,-9941.01999999999,1,1,0
1078dd74,28,1531317.1,54689.89642857143,116311.05,7fc9f5ff18,124.0,TPE,False,TRE PROFESSIONNEL,NON SEGMENTE,,COMM ET RÉPAR AUTOS MOTOCYCL,2.0,77262.0,76078.88,0.07142857142857142,25,1317639.37,52705.5748,99312.21,7fc9f5ff18,124.0,PRO,True,TRE PROFESSIONNEL,NON SEGMENTE,,COMM ET RÉPAR AUTOS MOTOCYCL,7.0,417064.51,99312.21,0,0,0,10257.082793517624,1,25,18.0,-5.0,16998.839999999997,1,1,0
10bfcc83,26,1547479.08,59518.42615384616,116447.89,39d3c6b2a3,116.0,PRO,True,SALARIE CADRE MOYEN,S5 Univers,,INFORMATION ET COMMUNICATION,1.0,48042.28,48042.28,0.038461538461538464,25,1190742.13,47629.68519999999,94702.32,39d3c6b2a3,116.0,PRO,False,SALARIE CADRE MOYEN,S5 Univers,,INFORMATION ET COMMUNICATION,10.0,463720.42,86316.69,1,0,0,36059.75472175611,1,25,15.0,-9.0,30131.199999999997,1,0,1
11261754,15,579123.28,38608.21866666667,112202.85,8121f0b2ad,56.0,GEI,False,SALARIE HAUT CADRE,S2 Premium,,INDUSTRIE MANUFACTURIÈRE,1.0,8291.67,8291.67,0.06666666666666667,30,1523608.84,50786.96133333333,99508.47,8121f0b2ad,56.0,PME,True,SALARIE HAUT CADRE,S2 Premium,,INDUSTRIE MANUFACTURIÈRE,12.0,748171.55,99508.47,0,0,0,3048.8857444595674,1,25,13.0,-11.0,12694.380000000005,1,1,0
1159859,8,251863.9,31482.9875,89448.76,25941ec1ae,52.0,PRO,False,COMMERCANT,S2 Premium,,AUTRES ACTIVITÉS DE SERVICES,0.0,0.0,0.0,0.0,22,1025929.52,46633.16,94600.67,25941ec1ae,52.0,Particuliers,False,COMMERCANT,S2 Premium,,AUTRES ACTIVITÉS DE SERVICES,16.0,624202.42,84525.37,0,0,0,19157.571472473788,1,25,9.0,-16.0,4923.389999999999,1,1,0
115b04ba,19,948292.11,49910.111052631575,114506.95,853c45502f,158.0,Particuliers,False,RENTIER,NON SEGMENTE,BANQUE DIGITALE,SANTÉ HUMAINE ET ACTION SOCIAL,1.0,101138.27,101138.27,0.05263157894736842,15,643293.18,42886.21200000001,93991.78,853c45502f,158.0,TPE,True,RENTIER,NON SEGMENTE,BANQUE DIGITALE,SANTÉ HUMAINE ET ACTION SOCIAL,5.0,190508.65,93991.78,0,1,1,3582.648208326744,1,25,20.0,-4.0,20515.17,1,1,0
116abbc1,8,413287.1,51660.8875,81191.12,d50657dfdb,142.0,GEI,False,TRE PROFESSIONNEL,S4 Avenir,,INFORMATION ET COMMUNICATION,0.0,0.0,0.0,0.0,48,2473290.16,51526.878333333334,98177.08,e7d81d425b,142.0,TPE,False,TRE PROFESSIONNEL,S4 Avenir,,INFORMATION ET COMMUNICATION,16.0,1058573.3599999999,96353.81,0,0,0,549.7678759338487,1,25,9.0,-16.0,-15162.690000000002,1,1,0
116df9c0,4,316340.97,79085.2425,110794.92,10eccefd5b,143.0,TPE,True,RETRAITE,S1 Excellence,,AUTRES ACTIVITÉS DE SERVICES,0.0,0.0,0.0,0.0,11,722429.68,65675.42545454546,93852.03,10eccefd5b,143.0,GEI,True,RETRAITE,S1 Excellence,,AUTRES ACTIVITÉS DE SERVICES,7.0,393413.33,80407.86,0,0,0,30882.54191727863,1,25,18.0,-7.0,30387.059999999998,1,1,0
1176eed4,14,931994.14,66571.01,110898.47,fcbd236c70,13.0,TRE,True,ASSOCIATION ET AMBASSADES,S3 Essentiel,,ADMINISTRATION PUBLIQUE,0.0,0.0,0.0,0.0,5,261135.87,52227.174,85660.22,fcbd236c70,13.0,PME,True,ASSOCIATION ET AMBASSADES,S3 Essentiel,,ADMINISTRATION PUBLIQUE,2.0,98351.26000000001,85660.22,1,0,0,12739.851110511263,1,25,23.0,-2.0,25238.25,1,1,0
1191bca6,13,834287.7,64175.976923076916,107946.77,5b09728dd1,57.0,TPE,True,RETRAITE,S3 Essentiel,,ADMINISTRATION PUBLIQUE,1.0,104634.03,104634.03,0.07692307692307693,6,372961.14999999997,62160.19166666666,98314.8,5b09728dd1,57.0,Particuliers,True,RETRAITE,S3 Essentiel,,ADMINISTRATION PUBLIQUE,2.0,63857.119999999995,34849.11,1,0,0,45962.71547172056,1,25,23.0,-1.0,73097.66,1,1,0
11b7658a,19,1355782.34,71356.9652631579,117173.73,a7183c0533,153.0,TRE,True,TPE,S3 Essentiel,,HÉBERGEMENT ET RESTAURATION,1.0,111314.65,111314.65,0.05263157894736842,12,649709.26,54142.43833333333,92534.69,a7183c0533,153.0,TRE,False,TPE,S3 Essentiel,,HÉBERGEMENT ET RESTAURATION,8.0,446433.86,92534.69,1,0,1,16841.240882595743,1,25,17.0,-7.0,24639.039999999994,1,1,0
11cf89a8,17,1071744.75,63043.80882352941,119652.43,847d8e36e5,36.0,PME,True,RETRAITE,S4 Avenir,,ADMINISTRATION PUBLIQUE,1.0,96294.72,96294.72,0.058823529411764705,12,530753.77,44229.480833333335,96496.54,847d8e36e5,36.0,PME,False,RETRAITE,S4 Avenir,,ADMINISTRATION PUBLIQUE,2.0,165445.34999999998,96496.54,0,0,0,31720.428477250025,1,25,23.0,-1.0,23155.89,1,1,0
122833,60,3811250.18,63520.83633333333,119862.79,bae00201e6,154.0,GEI,False,TPE,NON SEGMENTE,,INFORMATION ET COMMUNICATION,4.0,455850.72,119862.79,0.06666666666666667,18,940580.56,52254.47555555556,94314.17,fc7850c563,154.0,PRO,True,TPE,NON SEGMENTE,,INFORMATION ET COMMUNICATION,6.0,527839.84,94314.17,0,0,0,5428.378586399901,1,25,19.0,-2.0,25548.619999999995,1,1,0
1250479a,30,2171169.42,72372.314,116615.53,3c6d55d95f,171.0,PME,True,SALARIE AGENT D EXECUTION,S5 Univers,,INDUSTRIE MANUFACTURIÈRE,3.0,257304.87,113382.61,0.1,15,773081.85,51538.79,96520.13,3c6d55d95f,171.0,PRO,False,SALARIE AGENT D EXECUTION,S5 Univers,,INDUSTRIE MANUFACTURIÈRE,6.0,419173.96,96520.13,0,0,0,27417.932815234468,1,25,19.0,-3.0,20095.399999999994,1,1,0
125255c6,18,1242045.34,69002.5188888889,119802.56,bf2edf7cee,167.0,GEI,False,SALARIE CADRE MOYEN,S2 Premium,,ADMINISTRATION PUBLIQUE,0.0,0.0,0.0,0.0,30,1227748.59,40924.953,95858.47,bf2edf7cee,167.0,GEI,False,SALARIE CADRE MOYEN,S2 Premium,,ADMINISTRATION PUBLIQUE,14.0,665227.3099999999,94106.95,0,0,0,42946.84413442994,1,25,11.0,-14.0,25695.61,1,0,1
126b1e84,8,387534.52,48441.815,93181.56,329478a781,132.0,PRO,False,SALARIE HAUT CADRE,S2 Premium,,ADMINISTRATION PUBLIQUE,0.0,0.0,0.0,0.0,5,243105.19,48621.038,90991.28,329478a781,132.0,Particuliers,False,SALARIE HAUT CADRE,S2 Premium,,ADMINISTRATION PUBLIQUE,3.0,132989.71,90991.28,0,0,0,12420.172993187616,1,25,22.0,-3.0,2190.279999999999,1,1,0
12ba8df1,60,3546141.1599999997,59102.35266666666,118909.37,05c8007ef5,114.0,PRO,False,TRE SALARIE,S4 Avenir,,ADMINISTRATION PUBLIQUE,6.0,363017.92,92907.12,0.1,22,1477247.9,67147.63181818182,93841.34,05c8007ef5,114.0,GEI,False,TRE SALARIE,S4 Avenir,,ADMINISTRATION PUBLIQUE,10.0,804437.44,93841.34,0,1,1,43694.78813932479,1,25,15.0,-4.0,25068.03,1,1,0
12e48786,2,130221.73999999999,65110.869999999995,97670.14,877959077c,82.0,Particuliers,False,SALARIE CADRE MOYEN,S4 Avenir,,COMM ET RÉPAR AUTOS MOTOCYCL,1.0,97670.14,97670.14,0.5,9,395309.06,43923.22888888889,96359.07,877959077c,82.0,TRE,False,SALARIE CADRE MOYEN,S4 Avenir,,COMM ET RÉPAR AUTOS MOTOCYCL,4.0,166181.16,73252.42,0,0,0,8816.556919852725,1,25,21.0,-3.0,24417.72,1,1,0
12e74316,25,1281958.0,51278.32,113468.64,96c0f474b8,73.0,PRO,False,SALARIE CADRE MOYEN,S3 Essentiel,,INFORMATION ET COMMUNICATION,0.0,0.0,0.0,0.0,7,428653.68,61236.24,91651.0,96c0f474b8,73.0,GEI,False,SALARIE CADRE MOYEN,S3 Essentiel,,INFORMATION ET COMMUNICATION,1.0,87060.32,87060.32,0,0,0,27172.12470241275,1,25,24.0,-1.0,26408.319999999992,1,1,0
13266090,20,1301561.96,65078.098,119678.62,230adeb811,218.0,TPE,True,TRE SALARIE,S4 Avenir,,HÉBERGEMENT ET RESTAURATION,0.0,0.0,0.0,0.0,32,1504015.44,47000.4825,98999.55,230adeb811,218.0,PRO,False,TRE SALARIE,S4 Avenir,,HÉBERGEMENT ET RESTAURATION,14.0,694091.94,77207.82,2,0,0,107.99659365547942,1,25,11.0,-14.0,42470.79999999999,1,1,0
13869400,9,438401.32,48711.25777777778,109140.32,6060579d8a,52.0,TPE,True,TRE SALARIE,NON SEGMENTE,,INFORMATION ET COMMUNICATION,2.0,94300.73999999999,66362.73,0.2222222222222222,15,622897.94,41526.52933333333,98399.88,6060579d8a,52.0,PME,True,TRE SALARIE,NON SEGMENTE,,INFORMATION ET COMMUNICATION,7.0,321621.79,83359.87,1,0,0,43479.1506899177,1,25,18.0,-5.0,25780.45000000001,1,1,0
1399e94a,9,499940.60000000003,55548.955555555556,113531.55,db84a83163,122.0,GEI,False,SALARIE AGENT D EXECUTION,S5 Univers,,CONSTRUCTION,0.0,0.0,0.0,0.0,13,831774.85,63982.68076923077,90855.27,db84a83163,122.0,GEI,True,SALARIE AGENT D EXECUTION,S5 Univers,,CONSTRUCTION,5.0,318352.64,77982.94,0,0,0,457.04594270685186,1,25,20.0,-5.0,35548.61,1,1,0
139be2fc,11,715768.91,65069.90090909091,113583.52,66d8aaa879,45.0,TRE,False,SALARIE CADRE MOYEN,S3 Essentiel,,ADMINISTRATION PUBLIQUE,0.0,0.0,0.0,0.0,10,389475.04,38947.504,73983.73,66d8aaa879,45.0,GEI,False,SALARIE CADRE MOYEN,S3 Essentiel,,ADMINISTRATION PUBLIQUE,5.0,234903.08,65557.46,0,0,0,18733.42495513099,1,25,20.0,-5.0,48026.06,1,0,1
13d4b0ac,11,716272.13,65115.648181818186,109546.79,3a4a0934a5,115.0,GEI,True,SALARIE CADRE MOYEN,S4 Avenir,,ACTIV FINANCIÈRES ET ASSURANCE,1.0,77428.61,77428.61,0.09090909090909091,11,457644.17,41604.01545454545,85274.23,3a4a0934a5,115.0,PRO,True,SALARIE CADRE MOYEN,S4 Avenir,,ACTIV FINANCIÈRES ET ASSURANCE,2.0,92028.72,75059.61,0,0,0,20991.139100171426,1,25,23.0,-1.0,34487.17999999999,1,1,0
1410f9ab,5,361691.31,72338.262,104472.05,46a26db9ac,121.0,Particuliers,True,SALARIE CADRE MOYEN,S4 Avenir,,INFORMATION ET COMMUNICATION,0.0,0.0,0.0,0.0,20,1002700.57,50135.0285,95830.36,46a26db9ac,121.0,Particuliers,False,SALARIE CADRE MOYEN,S4 Avenir,,INFORMATION ET COMMUNICATION,5.0,250539.95,70644.17,0,1,0,43526.70591889106,1,25,20.0,-5.0,33827.880000000005,1,1,0
14132c72,13,893026.45,68694.3423076923,117788.27,b559a0db3e,234.0,TPE,False,SALARIE CADRE MOYEN,S3 Essentiel,,ADMINISTRATION PUBLIQUE,0.0,0.0,0.0,0.0,25,1014852.71,40594.1084,97290.83,b559a0db3e,234.0,PRO,True,SALARIE CADRE MOYEN,S3 Essentiel,,ADMINISTRATION PUBLIQUE,10.0,457680.79,87079.77,0,0,0,17977.191601776354,1,25,15.0,-10.0,30708.5,1,0,1
149569c9,6,195426.18,32571.03,63750.54,fc197142ab,151.0,GEI,False,JEUNE,S5 Univers,BANQUE DIGITALE,AUTRES ACTIVITÉS DE SERVICES,1.0,6261.58,6261.58,0.16666666666666666,4,65210.259999999995,16302.564999999999,37739.31,fc197142ab,151.0,Particuliers,False,JEUNE,S5 Univers,BANQUE DIGITALE,AUTRES ACTIVITÉS DE SERVICES,1.0,22379.48,22379.48,1,0,0,12926.764118793555,1,25,24.0,0.0,41371.06,1,0,1
14972c28,26,1609395.82,61899.839230769234,119313.91,7b22a4d4c4,219.0,PRO,False,SALARIE CADRE MOYEN,CLIENT INACTIF,,ADMINISTRATION PUBLIQUE,1.0,18134.34,18134.34,0.038461538461538464,14,904388.54,64599.18142857143,99384.27,7b22a4d4c4,219.0,PRO,True,SALARIE CADRE MOYEN,CLIENT INACTIF,,ADMINISTRATION PUBLIQUE,8.0,428408.11,99384.27,0,0,0,28796.717016243983,1,25,17.0,-7.0,19929.64,1,1,0
